m1_a11,m1_a12,m1_a22,m1_b1,m1_b2,m2_a33,m2_a34,m2_a44,m2_b3,m2_b4,m3_a13,m3_a14,m3_a23,m3_a24
0.8232474797727893,1.9977666658094095,0.8873630844283843,1.429466072424015,1.4674273092724062,1.550767108157756,0.9860990022992456,1.6589671418138885,0.30659646121737016,0.3253980996830989,1.9657954796489208,1.0236919637389603,1.9831460600568627,1.0065397984436766
0.7831507257469436,2.043657772618219,0.8465028678221587,1.4530338966413423,1.4890660384496146,1.4937922326091846,0.9537377913173065,1.5889151106169697,0.2987644787545888,0.32163546178046587,2.0714419770533,0.9798585866906514,2.0623784456015852,0.9749275665780011
0.7921361084816536,2.003116753148438,0.8502020812852897,1.4432198974263468,1.4591551128956135,1.4706257611781597,1.0512495461409193,1.600216210982207,0.3032685564077226,0.3284186305126252,2.0117982645050145,1.0501028170174926,1.9850711133596781,1.0333800744107802
0.7905894043248283,2.0439584046329347,0.8661402743961968,1.4550120370098993,1.4985401609114317,1.5025137552692567,1.0486578954910832,1.6552092833160181,0.288054421283075,0.32511076115480936,2.020666696661035,1.0220480792276294,2.025091745610043,1.0154414322198846
0.7648756412448292,1.995157005193485,0.8261509040510078,1.4325570965801502,1.4541093583369535,1.6582001485167353,1.0062204641505423,1.8023046569438526,0.3123315870461454,0.3368607454906686,2.070873298053236,0.9727497624487604,2.0048983979471116,0.9990637414273092
0.8071068866495499,2.0047181114189656,0.8845631177050585,1.443998795101568,1.461158928423692,1.5692101709868926,0.9494854098508729,1.72239424836382,0.27385803311201734,0.3232052036653212,1.9942313427245306,1.0009254600116053,2.015488973232392,1.0009614161284868
0.8062653265323174,1.8801079589280736,0.854420287047741,1.3439680815534434,1.3729735714792777,1.5697544200912703,0.9508189499513046,1.7027540340907605,0.3037213686494109,0.3335906172327602,2.045251277661944,1.0743078740117022,2.031741102717955,1.0510278885993136
0.8001227229594191,2.054979660482149,0.8417146570666706,1.4638743386663005,1.4988579609612853,1.5261327791395418,1.0042891715367661,1.6591857024888328,0.3112314694114221,0.34172478142714824,2.0410316668359196,0.9627230799160088,2.030419895095998,0.9597836607156219
0.7943699087989965,2.0207893085538795,0.8563845071076027,1.4483720210457294,1.47139586586193,1.5099891163546288,0.9800051586197988,1.6431931830090682,0.2960266173235419,0.32934467936212597,1.9228118303858353,1.0158480981674531,1.9467694075984188,1.017996578842712
0.7660311021907901,2.0598806065915793,0.8385093671301324,1.4728189141632988,1.489975811920884,1.3562350627001751,0.9863562827143356,1.584419528702064,0.3074173558494205,0.3145751274874187,2.08837901465779,0.9903176634182997,2.0748323169972003,0.9755158805284304
0.7899045122536315,1.8262246773083786,0.8441776602263745,1.3159990332958331,1.3348373061027734,1.459261179212212,1.0408785262024,1.619027476683864,0.280173312155315,0.30850410589677313,1.9147818931957583,1.0212068887275554,1.9386581409760708,1.0043651048334636
0.7917748516033576,2.125302482286844,0.8469286560335764,1.5288502486793136,1.5501510698638064,1.4711655352078514,1.0293271726969022,1.5799076399328527,0.2806834645820807,0.3206032654651131,2.055041998968671,1.0380182093895514,2.0071624762739457,1.046522498220493
0.7807453455386812,1.9916246223106895,0.85516167415569,1.4309514876535379,1.4612040013252383,1.387506476157148,1.0551257072199045,1.547957262203351,0.3047343424205278,0.33787061147782343,1.908975617785662,0.988412887338659,1.9813278892652249,0.9905254617531825
0.7961291429200158,2.066490969004251,0.8497518195587805,1.474167242761765,1.5016910689707161,1.430555052587074,0.9603750710649097,1.5825830224044175,0.31357099309242104,0.33859572512807756,2.0360742072891003,1.0335673681512152,2.0436104783826234,1.0293580569726792
0.809697220563549,1.937605644372468,0.8796339618104717,1.3895007194900124,1.4230969602769712,1.381149811744642,0.9862723372525315,1.5430512863783974,0.26250268688996575,0.3081353205098464,2.1117148926890104,1.0666361018281587,2.0562826421295686,1.055348994771381
0.8452684616290528,2.0367664343037544,0.8739075159423038,1.4428277933761913,1.4956601877057507,1.4977005698581576,1.0303592678184046,1.6526423205760994,0.31044041270221534,0.3455617774742468,1.9872212806069873,1.001988242120327,1.9754031150902007,0.9952937212178854
0.8041898675079642,1.9367950662095805,0.8679316271078021,1.389421284321926,1.419592262653165,1.549125958250929,1.0179231336405157,1.6859022371947883,0.28913596999247326,0.3368398922499003,1.9846186614288113,1.0235466606248256,1.988496962672676,1.0110437043821672
0.8061812093773464,1.9625738623582516,0.8495318920155351,1.4011368808333626,1.4352706274958846,1.5664064711174597,1.061295215303505,1.69190556773816,0.29614387825385174,0.33366260784414165,2.036626399959011,0.9822867768939018,2.0548310848857816,0.9913734519608143
0.798213298021612,2.114841881232007,0.8659468486493265,1.499575831539716,1.538146659890804,1.5248870677247546,1.0168214682361627,1.6940050129109727,0.27320964152869925,0.2981531185298647,1.9802362126422475,1.0005777792709363,1.9410763277750738,0.9883256259805502
0.753949490832823,1.9885590559541992,0.8179711164125352,1.412617396397024,1.4640722909017807,1.442196219528086,1.0739243641642222,1.5991765156201574,0.2829676551962658,0.3170900392787799,2.109096722224569,0.9946997472187528,2.0669286504953224,0.9893202026422157
0.7993636669892188,2.0130459723907834,0.8589062325123814,1.4501302554070001,1.4581416597190469,1.3840760904888025,1.0216007120689257,1.6152321830501002,0.31932250651060623,0.3457563236690504,2.0115315349675216,1.0239080777697578,1.9807830250017606,1.0156696303673938
0.8014455250385847,2.0522040638413253,0.8679505150131938,1.4645382142873242,1.5082985135880476,1.3945878780359098,1.0424866979035463,1.5644605834098997,0.30065726747960425,0.32654317665650784,1.9807898295067565,1.0361402780727078,1.9815782487371523,1.0262562606063301
0.8591178106996469,2.0297409132783564,0.8876190369113796,1.4365405798510287,1.4672709260019425,1.42386104536473,0.9870594021286218,1.5980122781124086,0.29234443196580884,0.32520683091742497,1.967582868326259,0.9967103545264763,1.9696284895103193,1.0037665707508867
0.7953833368452531,2.0090251343086147,0.8687420361930189,1.4379805653387587,1.4750605238572152,1.4466684181178595,1.0005714884753596,1.6193171498623353,0.2976702329473793,0.3136456946255589,1.9440230917896189,1.0460086853719877,1.960295660258004,1.0410517891638882
0.8072371362160068,2.0218976601479737,0.8582801254195298,1.449433997485414,1.4679371822241332,1.4904150901205049,1.036437776153579,1.6432300529855777,0.309784236493286,0.3430950542498197,1.9623347007945506,1.0459014232468489,1.9606057901085805,1.0354685854810415
0.7991669175270742,2.1442049351142964,0.8661254170412198,1.538144659518899,1.5635990144475342,1.439150146912382,1.0645191268237222,1.6267977884672218,0.30880988992326674,0.33990335253551746,1.9789595963804842,1.025405612295397,1.9713198256533826,1.0016220539224154
0.7719517270971312,1.996542872177985,0.8295913015305243,1.4200979995239458,1.4420550477252938,1.5203385536200957,1.02916947797243,1.6743422030957005,0.29849945999206395,0.3398509229147121,1.9707416555900852,0.9845192040483481,1.9908813364754931,0.9886816056718292
