# condition=Commensal_HOBIC, snapshot_index=100, t=5.000000e-01
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.000000,0.928571,0.500000,0.11107417,0.00039639,0.55850463,0.19887779,0.500000
0.000000,0.928571,0.571429,0.11097128,0.00038472,0.55723152,0.19914754,0.500000
0.000000,0.928571,0.642857,0.10764933,0.00031428,0.53996454,0.19936371,0.500000
0.000000,0.928571,0.714286,0.11110591,0.00039147,0.55804529,0.19909838,0.500000
0.000000,0.928571,0.785714,0.11113667,0.00040733,0.55841255,0.19902252,0.500000
0.000000,0.928571,0.857143,0.10930344,0.00034309,0.54789690,0.19949636,0.500000
0.000000,0.928571,0.928571,0.10940307,0.00034288,0.54847443,0.19946795,0.500000
0.000000,0.928571,1.000000,0.11034946,0.00037195,0.55402143,0.19917904,0.500000
0.000000,1.000000,0.000000,0.11164165,0.00041739,0.56170124,0.19875628,0.500000
0.000000,1.000000,0.071429,0.10876040,0.00033571,0.54536846,0.19942554,0.500000
0.000000,1.000000,0.142857,0.11022666,0.00036120,0.55287328,0.19937058,0.500000
0.000000,1.000000,0.214286,0.10938484,0.00034366,0.54845237,0.19944274,0.500000
0.000000,1.000000,0.285714,0.10951619,0.00034907,0.54929029,0.19937761,0.500000
0.000000,1.000000,0.357143,0.11127383,0.00039553,0.55936581,0.19892854,0.500000
0.000000,1.000000,0.428571,0.11259462,0.00045737,0.56760378,0.19836833,0.500000
0.000000,1.000000,0.500000,0.11326000,0.00048769,0.57194562,0.19802583,0.500000
0.000000,1.000000,0.571429,0.11124988,0.00040576,0.55933024,0.19889837,0.500000
0.000000,1.000000,0.642857,0.10954809,0.00035052,0.54934504,0.19941582,0.500000
0.000000,1.000000,0.714286,0.11189967,0.00044459,0.56304353,0.19874070,0.500000
0.000000,1.000000,0.785714,0.11043452,0.00037614,0.55470796,0.19908588,0.500000
0.000000,1.000000,0.857143,0.10915063,0.00033399,0.54716073,0.19948550,0.500000
0.000000,1.000000,0.928571,0.10825237,0.00031853,0.54252220,0.19953537,0.500000
0.000000,1.000000,1.000000,0.11202148,0.00042706,0.56330172,0.19886585,0.500000
0.071429,0.000000,0.000000,0.10974815,0.00035572,0.55097956,0.19918734,0.500000
0.071429,0.000000,0.071429,0.11320272,0.00048230,0.57143545,0.19810238,0.500000
0.071429,0.000000,0.142857,0.10981162,0.00036483,0.55208193,0.19890457,0.500000
0.071429,0.000000,0.214286,0.11056262,0.00038208,0.55500573,0.19920987,0.500000
0.071429,0.000000,0.285714,0.10853566,0.00032385,0.54403791,0.19950017,0.500000
0.071429,0.000000,0.357143,0.10912983,0.00033730,0.54647940,0.19969615,0.500000
0.071429,0.000000,0.428571,0.10702069,0.00029807,0.53652319,0.19947077,0.500000
0.071429,0.000000,0.500000,0.11068708,0.00037834,0.55578736,0.19915365,0.500000
0.071429,0.000000,0.571429,0.11120657,0.00039331,0.55915475,0.19888336,0.500000
0.071429,0.000000,0.642857,0.10905659,0.00033721,0.54686831,0.19942020,0.500000
0.071429,0.000000,0.714286,0.10901509,0.00033618,0.54646273,0.19949227,0.500000
0.071429,0.000000,0.785714,0.10649185,0.00028522,0.53338528,0.19965277,0.500000
