# condition=Dysbiotic_HOBIC, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,4.28571429e-01,1.00000000e+00,6.97408069e-02,1.05110531e-02,4.17933577e-01,1.66870553e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,0.00000000e+00,7.03225424e-02,1.06226815e-02,4.25567773e-01,1.65244050e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.14285714e-02,6.97298222e-02,1.33593628e-02,4.24336733e-01,1.64326623e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,1.42857143e-01,7.09563835e-02,1.38236635e-02,4.44013681e-01,1.59806750e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,2.14285714e-01,7.15252582e-02,1.69436880e-02,4.62434825e-01,1.54671003e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,2.85714286e-01,6.99982306e-02,1.22432861e-02,4.23613242e-01,1.65240894e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,3.57142857e-01,7.02214779e-02,1.59096591e-02,4.40038619e-01,1.59580261e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,4.28571429e-01,6.99780787e-02,1.50937602e-02,4.33583573e-01,1.61394672e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,5.00000000e-01,7.10168125e-02,1.17963085e-02,4.39230665e-01,1.61684550e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,5.71428571e-01,7.00996744e-02,1.04294858e-02,4.21498310e-01,1.66310689e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,6.42857143e-01,7.01929171e-02,1.17876674e-02,4.27424553e-01,1.64222941e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.14285714e-01,6.96971656e-02,8.36242374e-03,4.12580287e-01,1.68929946e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.85714286e-01,6.95981977e-02,1.06441308e-02,4.16822642e-01,1.66973170e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,8.57142857e-01,6.99994440e-02,1.13802852e-02,4.24717854e-01,1.64813990e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,9.28571429e-01,6.99283647e-02,1.72768030e-02,4.38374937e-01,1.59517251e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,1.00000000e+00,7.10161568e-02,1.57297612e-02,4.48584639e-01,1.58311611e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,0.00000000e+00,6.90567157e-02,9.35777375e-03,4.08190691e-01,1.69177586e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.14285714e-02,7.06658598e-02,1.47704950e-02,4.43098637e-01,1.59481104e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,1.42857143e-01,7.02368611e-02,1.55636333e-02,4.38579053e-01,1.60146411e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,2.14285714e-01,6.99193848e-02,1.52058656e-02,4.33863099e-01,1.61155408e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,2.85714286e-01,7.02449171e-02,1.62250668e-02,4.39863053e-01,1.59697244e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,3.57142857e-01,7.01994727e-02,1.23437247e-02,4.30770258e-01,1.62962673e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,4.28571429e-01,7.02815482e-02,1.95480863e-02,4.49874475e-01,1.56224796e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,5.00000000e-01,7.05465942e-02,1.26497991e-02,4.31697335e-01,1.63416793e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,5.71428571e-01,7.01244818e-02,8.72791261e-03,4.17730923e-01,1.67869980e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,6.42857143e-01,7.01674192e-02,1.10718108e-02,4.24728773e-01,1.65205241e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.14285714e-01,6.97779097e-02,1.65597411e-02,4.32756422e-01,1.61240611e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.85714286e-01,6.95723903e-02,9.40267887e-03,4.12818573e-01,1.68530185e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,8.57142857e-01,7.11467716e-02,1.44909113e-02,4.47598180e-01,1.58952325e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,9.28571429e-01,7.02215112e-02,1.31275261e-02,4.31076992e-01,1.62897841e-01,5.00000000e-02
