# condition=Commensal_Static, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,5.71428571e-01,9.28571429e-01,7.00593633e-02,1.25481823e-02,4.31208507e-01,1.62472127e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,1.00000000e+00,6.89519926e-02,6.47481180e-03,4.00308013e-01,1.72247346e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,0.00000000e+00,6.95234138e-02,1.09795944e-02,4.20409885e-01,1.65370550e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.14285714e-02,6.97656765e-02,1.00614515e-02,4.19638964e-01,1.66251665e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,1.42857143e-01,6.95995008e-02,1.29047494e-02,4.26271164e-01,1.63275179e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,2.14285714e-01,6.99574232e-02,1.90373243e-02,4.50335385e-01,1.55345162e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,2.85714286e-01,7.07102549e-02,2.09803769e-02,4.63359192e-01,1.52603544e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,3.57142857e-01,6.94786547e-02,1.21282113e-02,4.23435890e-01,1.64083056e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,4.28571429e-01,6.98839316e-02,1.12718849e-02,4.24346908e-01,1.64685851e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,5.00000000e-01,6.90803433e-02,8.69053459e-03,4.05260019e-01,1.70459310e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,5.71428571e-01,7.00952949e-02,1.18493816e-02,4.32121482e-01,1.62212012e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,6.42857143e-01,7.00121162e-02,1.19456250e-02,4.28073856e-01,1.63551488e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.14285714e-01,6.91900919e-02,9.04800736e-03,4.11049454e-01,1.68325469e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.85714286e-01,6.96477141e-02,1.01952643e-02,4.20136786e-01,1.65773902e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,8.57142857e-01,6.93142818e-02,1.08525650e-02,4.17917972e-01,1.65856188e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,9.28571429e-01,6.96537571e-02,1.23642416e-02,4.22314767e-01,1.64933274e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,1.00000000e+00,6.91298173e-02,1.02749418e-02,4.13242087e-01,1.67286488e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,0.00000000e+00,7.02874551e-02,1.63803395e-02,4.42985225e-01,1.58667719e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.14285714e-02,7.06822115e-02,1.04062155e-02,4.32982367e-01,1.63245011e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,1.42857143e-01,6.86192366e-02,5.65471350e-03,3.93688973e-01,1.74298091e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,2.14285714e-01,6.87826895e-02,7.04421065e-03,4.01442167e-01,1.71338975e-01,5.00000000e-02
