label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
14308,-69.761139,-45.124477,29.019196,6.5304212e-06,3.1127907e-05,-9.6291642e-06,3.3231217e-05,BULK,BULK
14309,-67.332039,-38.045933,38.400215,-8.9240866e-06,-6.2181584e-06,-3.1934433e-05,3.3735927e-05,BULK,BULK
14310,-71.88588,-40.123905,31.090588,3.2239426e-05,3.100592e-06,4.3575437e-06,3.2680001e-05,BULK,BULK
14311,-66.24073,-39.275429,32.700981,-3.1877811e-05,1.0407412e-06,9.6150161e-06,3.3312558e-05,BULK,BULK
14312,-71.712189,-42.663376,24.982433,3.225611e-05,2.6192511e-06,-6.0880886e-08,3.2362336e-05,BULK,BULK
14313,-71.695099,-42.834923,25.38797,3.1931049e-05,3.5990258e-06,-1.9324372e-07,3.2133818e-05,BULK,BULK
14314,-71.746872,-42.528179,24.645693,3.3298649e-05,1.8069178e-06,5.8050574e-07,3.3352691e-05,BULK,BULK
14315,-67.873573,-42.49963,22.179792,-3.1427819e-05,-2.7846447e-06,8.3707037e-06,3.2642468e-05,BULK,BULK
14316,-71.642159,-42.270802,28.194336,3.2953394e-05,2.8119912e-06,-2.3649266e-06,3.3157599e-05,BULK,BULK
14317,-70.430588,-40.330509,36.570953,3.1850575e-06,2.7370566e-05,-1.8375395e-05,3.31202e-05,BULK,BULK
14318,-70.029343,-39.472286,23.01351,8.3790501e-06,-2.7950862e-05,1.5847307e-05,3.3205366e-05,BULK,BULK
14319,-68.114784,-38.635021,24.909929,-1.9014182e-05,-2.5764868e-05,1.2472167e-05,3.4364553e-05,BULK,BULK
14320,-68.207169,-44.153107,20.701744,-3.0621071e-05,3.3763506e-06,1.2483673e-05,3.3239914e-05,BULK,BULK
14321,-70.801476,-44.797329,28.235106,2.1865153e-05,2.4140685e-05,-6.897917e-06,3.3293225e-05,BULK,BULK
14322,-68.563988,-45.31052,20.411913,-2.7900312e-05,1.5039336e-05,9.86142e-06,3.3194227e-05,BULK,BULK
14323,-65.87278,-38.690136,33.807045,-3.2243657e-05,-3.2945804e-06,7.5323401e-06,3.3275274e-05,BULK,BULK
14324,-67.673431,-38.501465,38.447327,-4.9904347e-06,4.3917643e-07,-3.3179138e-05,3.3555216e-05,BULK,BULK
14325,-68.341461,-44.181026,20.362696,-2.9991153e-05,1.7591188e-06,1.3214202e-05,3.2820404e-05,BULK,BULK
14326,-66.616714,-41.662052,33.331692,-2.8297938e-05,1.7781924e-05,-3.1709487e-06,3.3571193e-05,BULK,BULK
14327,-71.636398,-42.145943,30.408838,3.2467469e-05,8.1273001e-06,-1.4367113e-06,3.3500055e-05,BULK,BULK
14328,-65.753815,-38.842915,34.282188,-3.2706641e-05,-8.3298738e-07,5.3024874e-06,3.3144149e-05,BULK,BULK
14329,-71.699486,-41.75626,33.032516,2.8400495e-05,1.6125936e-05,-6.2091831e-06,3.3244366e-05,BULK,BULK
14330,-67.230759,-42.274033,26.774424,-3.2911128e-05,4.8703655e-06,1.1395628e-06,3.3289058e-05,BULK,BULK
14331,-67.634041,-39.856792,24.320372,-2.8359618e-05,-1.4534186e-05,1.1590797e-05,3.3909543e-05,BULK,BULK
14332,-70.189766,-44.947952,29.237503,1.2101778e-05,2.9779656e-05,-1.0526628e-05,3.3824412e-05,BULK,BULK
14333,-71.603172,-43.57122,26.558855,3.2007538e-05,9.0124813e-06,-2.1890573e-06,3.3324154e-05,BULK,BULK
14334,-70.603973,-41.727783,20.033998,1.4281488e-05,-2.0705938e-05,2.3162591e-05,3.4193602e-05,BULK,BULK
14335,-66.925453,-36.719769,33.507729,-1.8811774e-05,-2.7554317e-05,5.1638858e-06,3.376076e-05,BULK,BULK
14336,-67.43132,-41.11879,24.855118,-3.2050339e-05,-1.8041566e-06,6.2934446e-06,3.2712179e-05,BULK,BULK
14337,-71.075974,-45.742508,24.159159,2.2216762e-05,2.4797766e-05,-6.9260168e-06,3.4007108e-05,BULK,BULK
14338,-65.705872,-39.45647,36.416759,-2.8918446e-05,1.4071837e-05,-8.8744964e-06,3.3362401e-05,BULK,BULK
14339,-70.65802,-37.141094,30.132442,1.6428799e-05,-2.8287948e-05,7.527472e-06,3.3567489e-05,BULK,BULK
14340,-72.587273,-39.188419,34.612919,3.3195211e-05,1.6652145e-06,1.3600429e-06,3.3264766e-05,BULK,BULK
14341,-68.224777,-42.973988,20.603224,-2.8976072e-05,-5.1928805e-06,1.5982718e-05,3.3496657e-05,BULK,BULK
14342,-70.349869,-40.194008,21.971909,1.2845262e-05,-2.5549221e-05,1.7121616e-05,3.3330365e-05,BULK,BULK
14343,-71.60775,-43.726822,25.427046,3.2051506e-05,7.4511013e-06,-1.5646045e-06,3.2943375e-05,BULK,BULK
14344,-71.024956,-38.029324,27.532656,2.2707231e-05,-2.4276067e-05,8.3320829e-06,3.4269073e-05,BULK,BULK
14345,-71.792641,-41.484467,24.636488,3.2811975e-05,-1.7602645e-06,2.1702213e-06,3.2930747e-05,BULK,BULK
14346,-71.817101,-41.13028,31.819832,3.1605545e-05,7.8950761e-06,2.2112852e-06,3.2651684e-05,BULK,BULK
14347,-65.669052,-39.010857,34.765652,-3.2834669e-05,2.2008212e-06,3.438782e-06,3.3087525e-05,BULK,BULK
14348,-66.94001,-37.979919,30.978024,-2.8704191e-05,-1.4193158e-05,8.6233149e-06,3.3162296e-05,BULK,BULK
14349,-72.09446,-37.477962,35.091511,2.5414436e-05,-2.2272774e-05,1.8120738e-06,3.3841596e-05,BULK,BULK
14350,-71.731194,-41.598873,32.027451,3.1063482e-05,1.1142298e-05,-1.1565626e-06,3.3021635e-05,BULK,BULK
14351,-72.557854,-39.632393,34.856682,3.2145243e-05,8.8661236e-06,-1.2115531e-06,3.3367539e-05,BULK,BULK
14352,-67.043556,-40.031109,28.323126,-3.3086224e-05,-2.301357e-06,4.0684954e-06,3.3414774e-05,BULK,BULK
14353,-69.085938,-36.564548,36.090416,3.0678609e-06,-3.2603883e-05,-6.5514341e-06,3.33968e-05,BULK,BULK
14354,-70.930946,-43.364677,32.125824,2.1829115e-05,2.3848786e-05,-9.3852896e-06,3.3665391e-05,BULK,BULK
14355,-71.495979,-41.717667,33.964695,2.3567318e-05,2.1189442e-05,-1.1928757e-05,3.386305e-05,BULK,BULK
14356,-67.537064,-43.980324,26.69434,-3.0960084e-05,1.1471609e-05,-7.6776985e-07,3.3025961e-05,BULK,BULK
14357,-69.003006,-36.600571,30.861811,-1.8728272e-06,-3.2779211e-05,7.1750928e-06,3.3607531e-05,BULK,BULK
14358,-70.046471,-43.781754,32.488377,1.0195206e-05,2.9147524e-05,-1.3706819e-05,3.3784572e-05,BULK,BULK
14359,-68.986191,-36.510796,31.267141,-1.7417683e-06,-3.3240791e-05,6.4631108e-06,3.3908048e-05,BULK,BULK
14360,-67.391396,-40.709724,25.050997,-3.2063323e-05,-2.7333106e-06,6.8969221e-06,3.2910411e-05,BULK,BULK
14361,-68.020355,-37.684723,27.79661,-1.9506952e-05,-2.6020782e-05,8.9216383e-06,3.3722364e-05,BULK,BULK
14362,-71.17141,-38.348419,27.189594,2.4780873e-05,-2.1858939e-05,7.7522991e-06,3.394117e-05,BULK,BULK
14363,-69.912064,-42.084812,19.505289,6.1814922e-07,-1.9276329e-05,2.7007423e-05,3.3186743e-05,BULK,BULK
14364,-71.705383,-40.223259,26.841599,3.2314183e-05,-5.5799137e-06,-3.4863743e-07,3.2794259e-05,BULK,BULK
14365,-71.671555,-43.280205,25.436464,3.2754557e-05,4.6970404e-06,-5.1647447e-08,3.3089664e-05,BULK,BULK
14366,-68.999535,-45.340412,28.414433,-7.3662991e-06,3.1261621e-05,-9.2236996e-06,3.3415984e-05,BULK,BULK
14367,-70.998604,-37.195347,30.540558,2.0401567e-05,-2.6328025e-05,7.4631434e-06,3.4133376e-05,BULK,BULK
14368,-71.834747,-40.643784,25.417694,3.3271783e-05,-6.3198731e-06,2.4682488e-06,3.395651e-05,BULK,BULK
14369,-68.71273,-45.381626,28.135242,-1.2254679e-05,3.0965377e-05,-8.7771114e-06,3.4439358e-05,BULK,BULK
14370,-68.292953,-45.209934,27.970631,-1.8346023e-05,2.8360424e-05,-7.3312708e-06,3.4563532e-05,BULK,BULK
14371,-71.661858,-43.471596,25.075735,3.2783806e-05,5.1653597e-06,-7.1787412e-07,3.3195997e-05,BULK,BULK
14372,-71.384659,-38.959251,26.25115,2.7418899e-05,-1.8655355e-05,5.4946941e-06,3.3615621e-05,BULK,BULK
14373,-71.864197,-39.22541,30.525774,3.2514425e-05,-3.6923784e-06,4.7529093e-06,3.3066775e-05,BULK,BULK
14374,-68.468887,-45.185219,28.381498,-1.5385252e-05,2.9120558e-05,-8.4063577e-06,3.3990877e-05,BULK,BULK
14375,-68.761055,-44.605247,30.195513,-9.6141375e-06,3.0054956e-05,-1.1361575e-05,3.3538298e-05,BULK,BULK
14376,-69.767967,-43.318089,18.734468,-3.0798562e-06,-1.3207022e-05,3.1256379e-05,3.4071574e-05,BULK,BULK
14377,-69.719826,-45.876472,26.202728,3.1074173e-06,3.7314061e-05,-5.8222204e-06,3.7893185e-05,T23,OUTER
14378,-69.250824,-45.879089,25.79855,-5.6864501e-06,3.6848862e-05,-4.8668794e-06,3.7601341e-05,T23,OUTER
14379,-69.106262,-45.872223,26.290661,-5.6377185e-06,3.8017151e-05,-4.7303643e-06,3.8722913e-05,T23,OUTER
14380,-66.804733,-39.195271,29.907314,-3.6997459e-05,-6.0720304e-06,5.8422925e-06,3.794488e-05,T23,OUTER
14381,-66.888496,-38.949818,29.562635,-3.6426809e-05,-9.2965347e-06,5.8691553e-06,3.8049769e-05,T23,OUTER
14382,-66.889023,-38.622215,29.912395,-3.5602643e-05,-1.1687885e-05,7.1350628e-06,3.8145301e-05,T23,OUTER
14383,-66.754402,-36.582161,34.787579,-1.9862284e-05,-3.2403277e-05,2.6454252e-06,3.8098307e-05,T23,OUTER
14384,-66.436394,-36.817825,34.354969,-2.5270896e-05,-2.8091847e-05,5.6390945e-06,3.8204312e-05,T23,OUTER
14385,-66.989754,-36.516296,34.358334,-1.7996497e-05,-3.3642169e-05,4.0578634e-06,3.8368421e-05,T23,OUTER
14386,-67.865356,-36.387203,32.576027,-1.232642e-05,-3.5799651e-05,5.9465337e-06,3.8326451e-05,T23,OUTER
14387,-67.675667,-36.402988,33.040531,-1.3383958e-05,-3.5505134e-05,4.7199023e-06,3.8236401e-05,T23,OUTER
14388,-67.293327,-36.582851,32.622581,-1.8426825e-05,-3.283027e-05,6.5409845e-06,3.8212027e-05,T23,OUTER
14389,-71.746513,-41.112865,27.727325,3.7118993e-05,-6.5982653e-07,-2.122272e-06,3.7185468e-05,T23,OUTER
14390,-71.747337,-41.543442,27.960817,3.7615311e-05,4.7691935e-07,-2.9230378e-06,3.7731727e-05,T23,OUTER
14391,-71.750938,-41.136459,28.182665,3.7834958e-05,8.0710328e-07,-1.1352594e-06,3.786059e-05,T23,OUTER
14392,-67.743759,-43.506989,31.900517,-2.4690811e-05,2.7806671e-05,-7.2867006e-06,3.789384e-05,T23,OUTER
14393,-67.638748,-43.311111,32.312214,-2.3565733e-05,2.9017156e-05,-8.8376773e-06,3.8411504e-05,T23,OUTER
14394,-67.985573,-43.644604,32.279121,-2.028884e-05,3.129687e-05,-1.0087342e-05,3.8637877e-05,T23,OUTER
14395,-67.675369,-41.252922,22.98579,-3.6013273e-05,-6.8517052e-06,9.9839017e-06,3.7994473e-05,T23,OUTER
14396,-67.765518,-41.1646,22.605099,-3.465496e-05,-1.037692e-05,1.2766443e-05,3.8361814e-05,T23,OUTER
14397,-67.735657,-40.829281,22.90016,-3.3924654e-05,-1.1217668e-05,1.332439e-05,3.813473e-05,T23,OUTER
14398,-66.6679,-36.737343,33.925076,-2.302242e-05,-2.9451692e-05,5.971754e-06,3.7856252e-05,T23,OUTER
14399,-66.211319,-36.916641,34.793324,-2.6618442e-05,-2.7110244e-05,4.0242139e-06,3.8206034e-05,T23,OUTER
14400,-65.997025,-37.294827,34.386131,-3.0350629e-05,-2.2293534e-05,6.4458868e-06,3.8206175e-05,T23,OUTER
14401,-66.523605,-36.65675,35.219364,-2.1636994e-05,-3.150136e-05,6.9278207e-07,3.8222705e-05,T23,OUTER
14402,-70.496872,-46.58337,20.625286,1.1794307e-05,3.5265537e-05,5.1575616e-06,3.75415e-05,T23,OUTER
14403,-71.039101,-46.212193,20.479193,2.3231742e-05,2.9837898e-05,6.300616e-06,3.833682e-05,T23,OUTER
14404,-70.580399,-46.528786,20.153883,1.198979e-05,3.5040586e-05,6.6299067e-06,3.7623841e-05,T23,OUTER
14405,-71.255714,-44.851982,26.190479,3.018743e-05,2.2668843e-05,-5.5821788e-06,3.8161736e-05,T23,OUTER
14406,-70.961205,-45.080429,26.611076,2.6598023e-05,2.5857566e-05,-7.0574742e-06,3.776078e-05,T23,OUTER
14407,-71.311234,-44.633835,26.530556,3.2022883e-05,2.0063799e-05,-4.899633e-06,3.8105478e-05,T23,OUTER
14408,-71.517197,-43.503269,21.007605,3.6403457e-05,-2.9802804e-06,7.0395872e-06,3.719744e-05,T23,OUTER
14409,-71.501122,-43.874317,20.67757,3.6624133e-05,-9.6569306e-07,7.1301092e-06,3.732423e-05,T23,OUTER
14410,-71.523987,-44.005474,21.175322,3.6884023e-05,8.1508796e-07,4.9300638e-06,3.7220976e-05,T23,OUTER
14411,-67.261368,-42.93417,30.518723,-3.4231754e-05,1.6139358e-05,-2.7753383e-06,3.7947258e-05,T23,OUTER
14412,-67.49305,-43.454273,30.646521,-3.0206817e-05,2.3016493e-05,-6.2662266e-06,3.8489951e-05,T23,OUTER
14413,-67.341026,-43.261745,30.163609,-3.3232234e-05,1.8562991e-05,-4.3768309e-06,3.8316089e-05,T23,OUTER
14414,-71.602234,-42.15873,32.787407,3.1260552e-05,1.9843741e-05,-9.2272303e-06,3.8159375e-05,T23,OUTER
14415,-71.670242,-42.08308,32.279087,3.377235e-05,1.6267208e-05,-4.5803863e-06,3.7764714e-05,T23,OUTER
14416,-71.429634,-42.599384,32.529697,3.0829367e-05,2.0176783e-05,-8.9148434e-06,3.7908138e-05,T23,OUTER
14417,-71.618469,-37.924568,30.19483,3.1334141e-05,-2.0628551e-05,6.8092768e-06,3.8127834e-05,T23,OUTER
14418,-71.737373,-38.361137,29.941847,3.378242e-05,-1.5679112e-05,6.2159343e-06,3.7758765e-05,T23,OUTER
14419,-71.814781,-38.379917,30.326891,3.4536904e-05,-1.3767577e-05,8.114167e-06,3.8055008e-05,T23,OUTER
14420,-70.581886,-45.456989,26.458036,1.7601489e-05,3.2259042e-05,-8.1842136e-06,3.7648899e-05,T23,OUTER
14421,-70.880295,-45.312531,26.15654,2.4051351e-05,2.8331317e-05,-7.7782133e-06,3.7968824e-05,T23,OUTER
14422,-70.331383,-45.69598,26.0875,1.5203656e-05,3.2948792e-05,-7.6576698e-06,3.7086574e-05,T23,OUTER
14423,-67.64946,-37.653881,28.622244,-2.4335453e-05,-2.8284623e-05,9.8432311e-06,3.8589162e-05,T23,OUTER
14424,-68.144279,-37.369122,28.463087,-1.762164e-05,-3.2862212e-05,8.1872186e-06,3.8176926e-05,T23,OUTER
14425,-68.001678,-37.330227,28.90139,-1.9966568e-05,-3.1617648e-05,9.5109799e-06,3.8584949e-05,T23,OUTER
14426,-69.585419,-36.445244,33.55735,6.3034336e-06,-3.7175723e-05,1.1491041e-07,3.770651e-05,T23,OUTER
14427,-69.189735,-36.404659,33.745647,3.6254282e-06,-3.7076286e-05,1.7994003e-07,3.7253552e-05,T23,OUTER
14428,-69.237518,-36.398483,33.271282,3.8662556e-06,-3.7014219e-05,4.5459191e-07,3.7218369e-05,T23,OUTER
14429,-71.881523,-40.183395,30.219213,3.8086506e-05,1.4049371e-06,2.6521279e-06,3.8204575e-05,T23,OUTER
14430,-71.854698,-39.795933,29.898424,3.7417274e-05,-1.4008759e-06,2.7637793e-06,3.754535e-05,T23,OUTER
14431,-71.82164,-40.345722,29.72406,3.7308608e-05,1.0115027e-07,3.3699725e-06,3.7460635e-05,T23,OUTER
14432,-70.706757,-42.993492,33.359085,1.9409294e-05,2.718989e-05,-1.8800984e-05,3.8333898e-05,T23,OUTER
14433,-71.061203,-42.658375,33.39666,2.4699275e-05,2.5090749e-05,-1.6265518e-05,3.8783591e-05,T23,OUTER
14434,-71.086052,-42.888508,32.983215,2.5044001e-05,2.4878447e-05,-1.4923754e-05,3.8325677e-05,T23,OUTER
14435,-71.594688,-41.198227,34.976208,2.3283948e-05,2.7311182e-05,-1.5481235e-05,3.9085951e-05,T23,OUTER
14436,-71.036339,-41.305553,35.096504,1.5766896e-05,2.9400959e-05,-1.9243955e-05,3.8514169e-05,T23,OUTER
14437,-71.269394,-41.053928,35.429688,1.7196082e-05,3.0674004e-05,-1.7021033e-05,3.9068086e-05,T23,OUTER
14438,-67.62236,-44.417168,27.468061,-3.2177522e-05,2.0198428e-05,-3.2515704e-06,3.8130593e-05,T23,OUTER
14439,-67.682297,-44.41658,27.965408,-3.0927844e-05,2.1192773e-05,-4.6354453e-06,3.7777672e-05,T23,OUTER
14440,-67.877541,-44.867313,27.737238,-2.7142436e-05,2.6062655e-05,-6.0220464e-06,3.8108252e-05,T23,OUTER
14441,-71.490364,-40.196316,36.963219,1.8049876e-05,2.6180265e-05,-2.3274084e-05,3.9406691e-05,T23,OUTER
14442,-71.824844,-39.837673,37.32233,2.4015068e-05,1.8940942e-05,-2.5939591e-05,4.0104179e-05,T23,OUTER
14443,-72.085571,-40.025833,36.804413,2.6629687e-05,2.1509904e-05,-1.9831074e-05,3.9561189e-05,T23,OUTER
14444,-71.762733,-39.400196,28.646894,3.6837089e-05,-6.5162612e-06,3.6849394e-06,3.7590046e-05,T23,OUTER
14445,-71.713737,-39.389568,28.166595,3.6708701e-05,-7.9170222e-06,4.3821283e-06,3.7807553e-05,T23,OUTER
14446,-71.747009,-39.851311,28.413795,3.7128873e-05,-5.117558e-06,3.3637941e-06,3.7630543e-05,T23,OUTER
14447,-71.779022,-40.676003,24.188175,3.6032117e-05,-1.0591592e-05,7.2024868e-06,3.8240961e-05,T23,OUTER
14448,-71.822098,-41.251274,24.146088,3.6955364e-05,-5.2144801e-06,3.6768981e-06,3.7502124e-05,T23,OUTER
14449,-71.862381,-41.002975,24.609943,3.7469843e-05,-5.4777383e-06,3.8581302e-06,3.8064155e-05,T23,OUTER
14450,-71.43277,-42.917915,31.525312,3.1989821e-05,1.9310484e-05,-6.6985026e-06,3.7961999e-05,T23,OUTER
14451,-71.365753,-42.89957,32.036236,3.0027506e-05,2.1666778e-05,-8.8166698e-06,3.8063553e-05,T23,OUTER
14452,-71.578468,-42.463455,31.655172,3.3902215e-05,1.5797075e-05,-5.5641181e-06,3.7813585e-05,T23,OUTER
14453,-67.40654,-43.52837,29.791828,-3.2944874e-05,1.9458854e-05,-4.2326647e-06,3.8495807e-05,T23,OUTER
14454,-67.285957,-43.252838,29.396124,-3.5338966e-05,1.4374822e-05,-2.648125e-06,3.8242523e-05,T23,OUTER
14455,-67.259201,-43.109066,29.758888,-3.5041481e-05,1.5010273e-05,-2.2549964e-06,3.8187678e-05,T23,OUTER
14456,-67.523331,-41.098671,23.937275,-3.6117865e-05,-4.6971672e-06,8.7949447e-06,3.7468848e-05,T23,OUTER
14457,-67.584976,-40.615742,23.727163,-3.5037705e-05,-1.0471417e-05,1.1330017e-05,3.8283947e-05,T23,OUTER
14458,-67.495132,-40.69561,24.202074,-3.5707271e-05,-6.4747574e-06,1.053074e-05,3.7786614e-05,T23,OUTER
14459,-67.126862,-39.783043,37.818501,-1.0400297e-05,2.3215072e-05,-2.871646e-05,3.8363275e-05,T23,OUTER
14460,-67.546242,-39.991238,37.563354,-4.964666e-06,2.7659335e-05,-2.5526795e-05,3.7964509e-05,T23,OUTER
14461,-67.061989,-40.092709,37.361786,-1.1507862e-05,2.7770089e-05,-2.4106641e-05,3.853231e-05,T23,OUTER
14462,-68.676964,-45.551716,27.78858,-1.4365482e-05,3.5087181e-05,-8.2390525e-06,3.8798961e-05,T23,OUTER
14463,-68.680916,-45.669655,27.258677,-1.4073049e-05,3.5031488e-05,-7.0726678e-06,3.8409354e-05,T23,OUTER
14464,-68.179237,-45.309341,27.518583,-2.180123e-05,3.1192198e-05,-6.2869867e-06,3.8571661e-05,T23,OUTER
14465,-66.473,-39.434109,31.928171,-3.5983379e-05,-1.4705689e-06,9.3889421e-06,3.7217179e-05,T23,OUTER
14466,-66.46244,-40.034,32.005188,-3.614396e-05,1.978151e-06,9.0702652e-06,3.7317136e-05,T23,OUTER
14467,-66.571228,-39.7201,31.553894,-3.6264122e-05,-3.7928558e-07,8.292719e-06,3.7202145e-05,T23,OUTER
14468,-71.563744,-44.672752,22.606344,3.638618e-05,9.3502113e-06,8.1318257e-07,3.7577145e-05,T23,OUTER
14469,-71.578064,-44.706341,23.130821,3.6059853e-05,9.9523977e-06,-6.6460757e-07,3.7413967e-05,T23,OUTER
14470,-71.638832,-44.182804,22.856304,3.6790374e-05,6.8705158e-06,1.6499532e-06,3.7462754e-05,T23,OUTER
14471,-65.840675,-37.17091,35.681736,-3.0287409e-05,-2.3024209e-05,-9.6947861e-07,3.8057604e-05,T23,OUTER
14472,-65.662102,-37.569317,35.311886,-3.3218072e-05,-1.8235471e-05,3.1665852e-06,3.8026306e-05,T23,OUTER
14473,-66.010262,-37.036396,35.240227,-2.7977581e-05,-2.5932537e-05,1.8262671e-06,3.8191318e-05,T23,OUTER
14474,-69.951324,-44.339626,31.080263,9.6309714e-06,3.4233904e-05,-1.171469e-05,3.744262e-05,T23,OUTER
14475,-69.814056,-44.221893,31.509884,8.9480445e-06,3.4232271e-05,-1.2342633e-05,3.747341e-05,T23,OUTER
14476,-70.39991,-44.135532,31.238989,1.6555407e-05,3.2163098e-05,-1.0729564e-05,3.773155e-05,T23,OUTER
14477,-66.624496,-36.999252,33.093639,-2.5788842e-05,-2.7519858e-05,7.9654301e-06,3.854679e-05,T23,OUTER
14478,-66.478119,-37.408375,32.7374,-3.0085241e-05,-2.1870121e-05,1.0664527e-05,3.86931e-05,T23,OUTER
14479,-66.811882,-36.943207,32.673462,-2.5638097e-05,-2.7392874e-05,8.6881482e-06,3.8511888e-05,T23,OUTER
14480,-70.830246,-41.110023,20.873945,2.1203463e-05,-2.3116352e-05,2.149791e-05,3.8027789e-05,T23,OUTER
14481,-70.842957,-40.80241,21.345776,2.161428e-05,-2.4922509e-05,1.8195047e-05,3.7674504e-05,T23,OUTER
14482,-70.356316,-40.724144,20.988012,1.482573e-05,-2.7576812e-05,2.084994e-05,3.7616524e-05,T23,OUTER
14483,-66.975845,-36.923428,32.249508,-2.4601613e-05,-2.8944332e-05,8.0709942e-06,3.8834968e-05,T23,OUTER
14484,-71.605247,-44.375992,24.942381,3.528173e-05,1.4837505e-05,-4.4485764e-06,3.8532348e-05,T23,OUTER
14485,-71.679176,-43.968033,24.642035,3.6498819e-05,8.2710676e-06,-2.6390485e-06,3.7517182e-05,T23,OUTER
14486,-71.62159,-44.416519,24.447546,3.6043679e-05,1.1387874e-05,-3.2517344e-06,3.7939481e-05,T23,OUTER
14487,-69.50164,-38.372623,38.444935,5.5126079e-06,-2.3041694e-06,-3.701674e-05,3.7495827e-05,T23,OUTER
14488,-69.185974,-38.913422,38.39291,3.1346194e-06,9.0050262e-06,-3.6404679e-05,3.7632659e-05,T23,OUTER
14489,-69.013504,-38.310642,38.506611,3.3657184e-06,-2.2080787e-06,-3.7718262e-05,3.7932453e-05,T23,OUTER
14490,-69.448021,-44.562958,18.310661,-1.0645316e-05,6.8709056e-07,3.7169102e-05,3.8669588e-05,T23,OUTER
14491,-69.933128,-44.746498,18.058708,-2.1278578e-07,3.5460203e-06,3.8654769e-05,3.881766e-05,T23,OUTER
14492,-69.873985,-44.210316,18.19693,-8.8957108e-07,-4.4798207e-06,3.8765986e-05,3.903411e-05,T23,OUTER
14493,-71.39537,-44.269978,27.216673,3.3397242e-05,1.6797112e-05,-5.1696575e-06,3.7739159e-05,T23,OUTER
14494,-71.59877,-43.73011,27.055563,3.5431367e-05,1.2762041e-05,-2.7168085e-06,3.7757549e-05,T23,OUTER
14495,-71.499695,-44.159935,26.674898,3.4321212e-05,1.517458e-05,-5.472074e-06,3.7923042e-05,T23,OUTER
14496,-70.183037,-44.866856,29.6931,1.1998931e-05,3.3707445e-05,-1.2745167e-05,3.7981647e-05,T23,OUTER
14497,-70.646751,-44.580296,29.811815,2.1498447e-05,3.0158748e-05,-1.0395941e-05,3.8468284e-05,T23,OUTER
14498,-70.653107,-44.729359,29.382717,2.1052594e-05,3.0711679e-05,-1.0191223e-05,3.8604144e-05,T23,OUTER
14499,-68.288788,-37.563904,27.416912,-1.7702308e-05,-3.2374868e-05,1.1240301e-05,3.8572635e-05,T23,OUTER
14500,-68.786911,-37.427273,27.410416,-8.9368014e-06,-3.5664263e-05,1.0097324e-05,3.8128231e-05,T23,OUTER
14501,-68.51004,-37.399776,27.786448,-1.2948546e-05,-3.4259821e-05,1.0047858e-05,3.7978411e-05,T23,OUTER
14502,-70.686722,-43.269367,32.980663,1.9904923e-05,2.8674531e-05,-1.6114345e-05,3.8446154e-05,T23,OUTER
14503,-71.067398,-43.132671,32.549488,2.6000445e-05,2.5540219e-05,-1.18574e-05,3.8326543e-05,T23,OUTER
14504,-70.609779,-43.54554,32.562531,1.9092386e-05,2.9606348e-05,-1.4963085e-05,3.8274652e-05,T23,OUTER
14505,-66.310989,-36.756435,35.659225,-2.3347855e-05,-3.0269148e-05,-8.3067829e-07,3.8236549e-05,T23,OUTER
14506,-66.117149,-36.900944,36.107956,-2.5664105e-05,-2.8124694e-05,-3.4800003e-06,3.8232906e-05,T23,OUTER
14507,-70.927322,-46.380875,21.400654,2.1590782e-05,3.1505071e-05,2.6870032e-06,3.8287744e-05,T23,OUTER
14508,-70.345665,-46.687851,21.539318,1.0470818e-05,3.6142745e-05,3.089656e-06,3.7755556e-05,T23,OUTER
14509,-70.860481,-46.470226,21.922543,2.0228112e-05,3.2463118e-05,2.0505092e-06,3.8304505e-05,T23,OUTER
14510,-67.003494,-41.659798,28.242224,-3.7877395e-05,5.2797432e-06,1.7845302e-06,3.828521e-05,T23,OUTER
14511,-66.946922,-41.390968,28.691154,-3.8473856e-05,3.4631844e-06,1.7600793e-06,3.8669486e-05,T23,OUTER
14512,-67.011993,-41.875648,28.735319,-3.7635065e-05,4.917822e-06,1.5056371e-06,3.7984866e-05,T23,OUTER
14513,-68.10305,-43.386318,33.202728,-1.6281499e-05,3.1156946e-05,-1.5823933e-05,3.8551775e-05,T23,OUTER
14514,-68.53035,-43.659103,33.002563,-1.0247394e-05,3.3505206e-05,-1.6134092e-05,3.8573526e-05,T23,OUTER
14515,-68.014122,-43.546543,32.698784,-1.7026034e-05,3.1830827e-05,-1.3255291e-05,3.845504e-05,T23,OUTER
14516,-67.286041,-43.117729,28.051271,-3.6231835e-05,9.8077289e-06,3.1580564e-07,3.7537144e-05,T23,OUTER
14517,-67.377861,-43.46254,28.258617,-3.4978584e-05,1.3126782e-05,-5.1626733e-07,3.7364158e-05,T23,OUTER
14518,-67.380531,-43.519314,27.866928,-3.5695077e-05,1.2077413e-05,-1.2415715e-06,3.7703367e-05,T23,OUTER
14519,-71.2304,-45.425148,24.697338,2.8753897e-05,2.4941639e-05,-7.2643766e-06,3.875104e-05,T23,OUTER
14520,-71.421867,-45.017738,24.792686,3.2395325e-05,1.9275189e-05,-5.5921782e-06,3.8108561e-05,T23,OUTER
14521,-71.333,-45.35685,24.399746,3.0709976e-05,2.2425531e-05,-6.6085686e-06,3.8596376e-05,T23,OUTER
