label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
56195,-37.587101,-76.239227,27.3584,4.5156617e-06,7.5500984e-06,-4.0646041e-06,9.6910367e-06,BULK,BULK
56196,-29.94488,-79.418442,26.362503,-1.3575166e-06,4.109925e-07,-7.8735445e-07,1.6222494e-06,BULK,BULK
56197,-30.441444,-79.335182,26.242884,-5.1636556e-07,-2.7771934e-08,-1.0092781e-07,5.2686914e-07,BULK,BULK
56198,-34.378647,-69.846588,37.767952,-2.0476364e-06,2.1127728e-06,-1.0219334e-06,3.1146382e-06,BULK,BULK
56199,-34.127235,-70.16806,37.967079,-6.0598854e-06,5.4670659e-06,-2.9339724e-06,8.6729012e-06,BULK,BULK
56200,-37.162514,-73.669739,28.315685,6.937065e-08,4.6422915e-08,1.9006491e-08,8.5607364e-08,BULK,BULK
56201,-40.481564,-77.282356,33.981014,9.3670305e-06,5.9153508e-06,5.9215076e-06,1.2561723e-05,BULK,BULK
56202,-40.719452,-77.071068,34.221786,9.331171e-06,5.7526709e-06,5.4085012e-06,1.2223578e-05,BULK,BULK
56203,-33.586895,-77.616714,21.652716,4.183255e-07,1.3212348e-06,5.1719979e-07,1.4792407e-06,BULK,BULK
56204,-32.49437,-78.616196,27.261099,-9.050077e-08,1.559811e-07,1.5044807e-07,2.3485126e-07,BULK,BULK
56205,-32.943138,-78.743477,27.269991,-5.7438562e-08,2.1690704e-07,1.8120053e-07,2.8841201e-07,BULK,BULK
56206,-32.745232,-78.380135,27.54731,-1.8442053e-07,4.0943237e-07,2.5520006e-07,5.165006e-07,BULK,BULK
56207,-34.104607,-78.796104,25.863276,-9.5355284e-07,1.1894323e-05,-6.6385164e-06,1.3654819e-05,BULK,BULK
56208,-33.922054,-79.067444,25.481882,-5.6841731e-07,1.2186322e-05,-6.1582291e-06,1.3665772e-05,BULK,BULK
56209,-33.584553,-78.726936,25.7418,-2.4040337e-06,1.1058822e-05,-7.2048842e-06,1.3415933e-05,BULK,BULK
56210,-42.365501,-71.491348,33.815426,1.2358532e-07,3.4486183e-07,5.8180657e-08,3.7092857e-07,BULK,BULK
56211,-42.565086,-71.878868,33.996399,1.4809619e-07,6.9296601e-07,1.098099e-07,7.1707223e-07,BULK,BULK
56212,-42.547333,-71.483116,34.245537,1.392638e-07,3.1442735e-07,3.0341976e-08,3.4522399e-07,BULK,BULK
56213,-36.426556,-68.688644,35.365215,-5.4762079e-09,-3.5785863e-09,-1.1177117e-08,1.2950794e-08,BULK,BULK
56214,-36.670925,-68.568932,35.738834,-2.8192588e-09,-5.7636269e-09,-1.71846e-08,1.834334e-08,BULK,BULK
56215,-36.154877,-68.673119,35.783901,-9.6780424e-09,-8.5577954e-09,-2.1884118e-08,2.541289e-08,BULK,BULK
56216,-36.306835,-76.277206,25.545576,5.1230114e-07,1.3083941e-06,-1.9284933e-07,1.4182871e-06,BULK,BULK
56217,-39.358067,-77.969276,33.110218,8.2545521e-06,6.6711837e-06,6.286723e-06,1.2335526e-05,BULK,BULK
56218,-39.309299,-77.604927,32.793552,8.175346e-06,6.1555156e-06,6.2966046e-06,1.2015568e-05,BULK,BULK
56219,-39.021389,-77.996063,32.781509,7.8628773e-06,6.538874e-06,6.3189168e-06,1.2021249e-05,BULK,BULK
56220,-35.473087,-69.27018,37.685516,-1.8126794e-07,2.1208868e-07,-3.0080759e-07,4.1027415e-07,BULK,BULK
56221,-35.635723,-69.059967,37.404068,-9.5111517e-08,9.9634661e-08,-1.8293333e-07,2.2899317e-07,BULK,BULK
56222,-35.870064,-69.181091,37.767452,-5.9474225e-08,1.6946169e-07,-2.7276633e-07,3.2658217e-07,BULK,BULK
56223,-34.56382,-79.346359,24.778069,4.7252188e-06,1.3202032e-05,-2.1510266e-06,1.41862e-05,BULK,BULK
56224,-34.715771,-79.208817,25.185913,4.0751952e-06,1.3198402e-05,-3.0071453e-06,1.4136759e-05,BULK,BULK
56225,-42.415371,-71.827507,37.677959,8.9918467e-06,-1.1748455e-06,-1.0568534e-05,1.3925785e-05,BULK,BULK
56226,-42.126648,-71.46875,37.878761,7.7647419e-06,-5.8835855e-07,-1.1014167e-05,1.3488857e-05,BULK,BULK
56227,-42.556881,-71.375687,37.599628,9.6704835e-06,-5.4242584e-08,-1.0643691e-05,1.4380868e-05,BULK,BULK
56228,-32.914955,-76.05175,23.256451,-9.8642055e-08,-1.3362172e-08,3.9970114e-08,1.0726795e-07,BULK,BULK
56229,-33.278343,-76.035133,23.419928,-2.806232e-08,5.2963438e-09,3.8928899e-08,4.8280475e-08,BULK,BULK
56230,-32.98312,-75.789665,23.673042,-9.0672536e-08,-1.4448776e-08,2.5957872e-08,9.541534e-08,BULK,BULK
56231,-41.619102,-75.86274,34.446255,9.9564095e-06,5.6777349e-06,5.3971139e-06,1.2668686e-05,BULK,BULK
56232,-41.66674,-76.045044,34.73539,9.8934415e-06,5.7619332e-06,4.972042e-06,1.2482038e-05,BULK,BULK
56233,-31.075506,-74.64257,29.311947,-1.2996148e-05,-5.8738021e-07,-2.2545112e-06,1.3203322e-05,BULK,BULK
56234,-30.928568,-74.531624,28.892221,-1.3548095e-05,-2.3149623e-07,-2.220899e-06,1.3730873e-05,BULK,BULK
56235,-31.027288,-74.269386,29.174227,-1.3607492e-05,2.3071144e-07,-2.9562586e-06,1.3926828e-05,BULK,BULK
56236,-40.495956,-70.815758,32.461201,3.3439765e-08,3.1078045e-08,1.7942932e-08,4.9051112e-08,BULK,BULK
56237,-40.055206,-70.473579,32.60453,1.3935618e-08,9.4205701e-09,7.8016562e-09,1.8542234e-08,BULK,BULK
56238,-40.055389,-70.853882,32.192825,2.5066173e-08,2.2276833e-08,1.4187107e-08,3.6412145e-08,BULK,BULK
56239,-36.942909,-76.961601,26.513227,2.0246518e-06,9.3028993e-06,-1.2551907e-06,9.6030545e-06,BULK,BULK
56240,-36.745724,-77.198479,26.182163,9.1703459e-06,1.1362188e-05,2.5211009e-06,1.4817237e-05,BULK,BULK
56241,-36.870071,-77.413597,26.560392,9.6815384e-06,1.0997394e-05,2.4705473e-06,1.4858616e-05,BULK,BULK
56242,-39.323265,-71.320709,38.378929,1.4633619e-06,-2.1001615e-06,-1.2130096e-05,1.2397231e-05,BULK,BULK
56243,-39.075954,-70.894295,38.325603,1.660445e-06,-2.3394537e-06,-1.2257279e-05,1.2588527e-05,BULK,BULK
56244,-39.571407,-70.930328,38.302582,1.3539277e-06,-2.154452e-06,-1.2346803e-05,1.2606282e-05,BULK,BULK
56245,-32.005798,-77.316628,34.732983,-1.0987334e-05,5.3345734e-06,-4.586971e-06,1.3046819e-05,BULK,BULK
56246,-32.267651,-77.763359,34.630844,-9.8511291e-06,6.8834784e-06,-4.7975659e-06,1.2940002e-05,BULK,BULK
56247,-32.944565,-78.265594,20.817812,-3.796983e-06,9.0137282e-06,2.0876848e-06,1.000114e-05,BULK,BULK
56248,-41.546822,-69.466461,37.58675,-5.0590626e-07,1.6619243e-06,-1.6060463e-06,2.3658653e-06,BULK,BULK
56249,-41.970253,-69.426765,37.26173,4.0699131e-08,7.3024403e-08,-6.303456e-07,6.358652e-07,BULK,BULK
